20170326	MB253	Q0	616306063709732864	35	8	ISI
20170326	MB253	Q0	616306038543749120	36	8	ISI
20170326	MB253	Q0	616305698826096640	37	8	ISI
20170326	MB253	Q0	616305430403379200	38	8	ISI
20170326	MB253	Q0	616305388439384064	39	8	ISI
20170326	MB253	Q0	616305367484469249	40	8	ISI
20170326	MB253	Q0	616305333909110784	41	8	ISI
20170326	MB253	Q0	616305329723211776	42	8	ISI
20170326	MB253	Q0	619961101875187712	43	7	ISI
20170326	MB253	Q0	619961064105467904	44	7	ISI
20170326	MB253	Q0	619961059927986176	45	7	ISI
20170326	MB253	Q0	619961001207660544	46	7	ISI
20170326	MB253	Q0	619960971843534848	47	7	ISI
20170326	MB253	Q0	619960917300781056	48	7	ISI
20170326	MB253	Q0	619960904751276032	49	7	ISI
20170326	MB253	Q0	619960846031171585	50	7	ISI
20170326	MB253	Q0	619960837634174976	51	7	ISI
20170326	MB253	Q0	619960837609009152	52	7	ISI
20170326	MB253	Q0	619960745355251712	53	7	ISI
20170326	MB253	Q0	619960745346727936	54	7	ISI
20170326	MB253	Q0	619960715978248192	55	7	ISI
20170326	MB253	Q0	619960686622474240	56	7	ISI
20170326	MB253	Q0	619960669861867524	57	7	ISI
20170326	MB253	Q0	619960632088109058	58	7	ISI
20170326	MB253	Q0	619960606939070464	59	7	ISI
20170326	MB253	Q0	619960585959120896	60	7	ISI
20170326	MB253	Q0	619960560793317376	61	7	ISI
20170326	MB253	Q0	619960439166910464	62	7	ISI
20170326	MB253	Q0	619960363648311297	63	7	ISI
20170326	MB253	Q0	619960338503614464	64	7	ISI
20170326	MB253	Q0	619960279770644480	65	7	ISI
20170326	MB253	Q0	619960263006126080	66	7	ISI
20170326	MB253	Q0	619960137181188097	67	7	ISI
20170326	MB253	Q0	619960132974284800	68	7	ISI
20170326	MB253	Q0	619960112015347712	69	7	ISI
20170326	MB253	Q0	619960070055571456	70	7	ISI
20170326	MB253	Q0	619960057493458944	71	7	ISI
20170326	MB253	Q0	619960057464119296	72	7	ISI
20170326	MB253	Q0	619960053295116289	73	7	ISI
20170326	MB253	Q0	619960044893802496	74	7	ISI
20170326	MB253	Q0	619960040716288000	75	7	ISI
20170326	MB253	Q0	619960028104163328	76	7	ISI
20170326	MB253	Q0	619960011326930944	77	7	ISI
20170326	MB253	Q0	619959994583281664	78	7	ISI
20170326	MB253	Q0	619959982000316416	79	7	ISI
20170326	MB253	Q0	619959965193760769	80	7	ISI
20170326	MB253	Q0	619959893919985664	81	7	ISI
20170326	MB253	Q0	619959877121765376	82	7	ISI
20170326	MB253	Q0	619959822595846144	83	7	ISI
20170326	MB253	Q0	619959780640190464	84	7	ISI
20170326	MB253	Q0	619959772259983360	85	7	ISI
20170326	MB253	Q0	619959768090845184	86	7	ISI
20170326	MB253	Q0	619959755507920896	87	7	ISI
20170326	MB253	Q0	619959738734788608	88	7	ISI
20170326	MB253	Q0	619959738713804800	89	7	ISI
20170326	MB253	Q0	619959705151143940	90	7	ISI
20170326	MB253	Q0	619959684196241410	91	7	ISI
20170326	MB253	Q0	619959675791015936	92	7	ISI
20170326	MB253	Q0	619959633868910592	93	7	ISI
20170326	MB253	Q0	619959629661863936	94	7	ISI
20170326	MB253	Q0	619959596111650816	95	7	ISI
20170326	MB253	Q0	619959587731435520	96	7	ISI
20170326	MB253	Q0	619959558371323904	97	7	ISI
20170326	MB253	Q0	619959520610156544	98	7	ISI
20170326	MB253	Q0	619959432542187520	99	7	ISI
20170326	MB253	Q0	616318785029599232	100	7	ISI
20170326	MB357	Q0	619959742920835072	1	11	ISI
20170326	MB357	Q0	616318533388013568	2	11	ISI
20170326	MB357	Q0	616305942083280897	3	11	ISI
20170326	MB357	Q0	616305711392419840	4	11	ISI
20170326	MB357	Q0	619960938305748992	5	10	ISI
20170326	MB357	Q0	619960338516062208	6	10	ISI
20170326	MB357	Q0	619960141383892992	7	10	ISI
20170326	MB357	Q0	619960074266480640	8	10	ISI
20170326	MB357	Q0	619959944226304000	9	10	ISI
20170326	MB357	Q0	619959860344459264	10	10	ISI
20170326	MB357	Q0	619959818414104576	11	10	ISI
20170326	MB357	Q0	619959772259983360	12	10	ISI
20170326	MB357	Q0	619959713556381696	13	10	ISI
20170326	MB357	Q0	619959617062326276	14	10	ISI
20170326	MB357	Q0	616318646625808384	15	10	ISI
20170326	MB357	Q0	616318390798544896	16	10	ISI
20170326	MB357	Q0	616318319470096384	17	10	ISI
20170326	MB357	Q0	616318126548869120	18	10	ISI
20170326	MB357	Q0	616306139236593664	19	10	ISI
20170326	MB357	Q0	616306088875585539	20	10	ISI
20170326	MB357	Q0	616305333909110784	21	10	ISI
20170326	MB357	Q0	616305325524799488	22	10	ISI
20170326	MB357	Q0	619961064118165504	23	9	ISI
20170326	MB357	Q0	619961001207660544	24	9	ISI
20170326	MB357	Q0	619960636299177984	25	9	ISI
20170326	MB357	Q0	619960623703699456	26	9	ISI
20170326	MB357	Q0	619960619538755584	27	9	ISI
20170326	MB357	Q0	619960401413980160	28	9	ISI
20170326	MB357	Q0	619960044906397696	29	9	ISI
20170326	MB357	Q0	619959893919985664	30	9	ISI
20170326	MB357	Q0	619959763862966272	31	9	ISI
20170326	MB357	Q0	619959755512135680	32	9	ISI
20170326	MB357	Q0	619959738713804800	33	9	ISI
20170326	MB357	Q0	619959650650230784	34	9	ISI
20170326	MB357	Q0	619959629649309702	35	9	ISI
20170326	MB357	Q0	619959583541493760	36	9	ISI
20170326	MB357	Q0	619959537370537984	37	9	ISI
20170326	MB357	Q0	616318831204675584	38	9	ISI
20170326	MB357	Q0	616318676002861056	39	9	ISI
20170326	MB357	Q0	616318625650212864	40	9	ISI
20170326	MB357	Q0	616318621489344513	41	9	ISI
20170326	MB357	Q0	616318596285923328	42	9	ISI
20170326	MB357	Q0	616318558541254656	43	9	ISI
20170326	MB357	Q0	616318394992865284	44	9	ISI
20170326	MB357	Q0	616318332044746752	45	9	ISI
20170326	MB357	Q0	616318206240780288	46	9	ISI
20170326	MB357	Q0	616306168588292096	47	9	ISI
20170326	MB357	Q0	616306147612561408	48	9	ISI
20170326	MB357	Q0	616306105665372160	49	9	ISI
20170326	MB357	Q0	616306063709732864	50	9	ISI
20170326	MB357	Q0	616305979853041664	51	9	ISI
20170326	MB357	Q0	616305979832057856	52	9	ISI
20170326	MB357	Q0	616305921124364288	53	9	ISI
20170326	MB357	Q0	616305921103409154	54	9	ISI
20170326	MB357	Q0	616305858205609984	55	9	ISI
20170326	MB357	Q0	616305661068967936	56	9	ISI
20170326	MB357	Q0	616305409410797568	57	9	ISI
20170326	MB357	Q0	616305283585806336	58	9	ISI
20170326	MB357	Q0	619961059927986176	59	8	ISI
20170326	MB357	Q0	619961055716986880	60	8	ISI
20170326	MB357	Q0	619961051552026625	61	8	ISI
20170326	MB357	Q0	619961026377814016	62	8	ISI
20170326	MB357	Q0	619960963471577088	63	8	ISI
20170326	MB357	Q0	619960963463254016	64	8	ISI
20170326	MB357	Q0	619960955066281984	65	8	ISI
20170326	MB357	Q0	619960929900462080	66	8	ISI
20170326	MB357	Q0	619960883754602496	67	8	ISI
20170326	MB357	Q0	619960833431502848	68	8	ISI
20170326	MB357	Q0	619960825030295552	69	8	ISI
20170326	MB357	Q0	619960825026060288	70	8	ISI
20170326	MB357	Q0	619960820831768577	71	8	ISI
20170326	MB357	Q0	619960812443054080	72	8	ISI
20170326	MB357	Q0	619960783099809792	73	8	ISI
20170326	MB357	Q0	619960762144964608	74	8	ISI
20170326	MB357	Q0	619960762136526848	75	8	ISI
20170326	MB357	Q0	619960762132336640	76	8	ISI
20170326	MB357	Q0	619960762119786496	77	8	ISI
20170326	MB357	Q0	619960762119774208	78	8	ISI
20170326	MB357	Q0	619960762111397888	79	8	ISI
20170326	MB357	Q0	619960762107179009	80	8	ISI
20170326	MB357	Q0	619960762107166720	81	8	ISI
20170326	MB357	Q0	619960749562179584	82	8	ISI
20170326	MB357	Q0	619960732747198464	83	8	ISI
20170326	MB357	Q0	619960715978248192	84	8	ISI
20170326	MB357	Q0	619960615315066880	85	8	ISI
20170326	MB357	Q0	619960556603092993	86	8	ISI
20170326	MB357	Q0	619960535644270592	87	8	ISI
20170326	MB357	Q0	619960447563792384	88	8	ISI
20170326	MB357	Q0	619960405629272064	89	8	ISI
20170326	MB357	Q0	619960401426419713	90	8	ISI
20170326	MB357	Q0	619960401418063872	91	8	ISI
20170326	MB357	Q0	619960401409675264	92	8	ISI
20170326	MB357	Q0	619960401405460481	93	8	ISI
20170326	MB357	Q0	619960401405460480	94	8	ISI
20170326	MB357	Q0	619960363661062144	95	8	ISI
20170326	MB357	Q0	619960355268247552	96	8	ISI
20170326	MB357	Q0	619960334296559616	97	8	ISI
20170326	MB357	Q0	619960313320861696	98	8	ISI
20170326	MB357	Q0	619960296572981248	99	8	ISI
20170326	MB357	Q0	619960162355273728	100	8	ISI
20170326	MB354	Q0	616305942083280897	1	13	ISI
20170326	MB354	Q0	619961001207660544	2	11	ISI
20170326	MB354	Q0	619960837609009152	3	11	ISI
20170326	MB354	Q0	616318147503616001	4	11	ISI
20170326	MB354	Q0	619960942500032512	5	10	ISI
20170326	MB354	Q0	619960829245403136	6	10	ISI
20170326	MB354	Q0	619960812455591936	7	10	ISI
20170326	MB354	Q0	619960300742139904	8	10	ISI
20170326	MB354	Q0	619960208476012545	9	10	ISI
20170326	MB354	Q0	619959742920835072	10	10	ISI
20170326	MB354	Q0	619959369627668480	11	10	ISI
20170326	MB354	Q0	616318650828484608	12	10	ISI
20170326	MB354	Q0	616306202138554368	13	10	ISI
20170326	MB354	Q0	619960871188594688	14	9	ISI
20170326	MB354	Q0	619960846031155204	15	9	ISI
20170326	MB354	Q0	619960841824247808	16	9	ISI
20170326	MB354	Q0	619960825026060288	17	9	ISI
20170326	MB354	Q0	619960825021923328	18	9	ISI
20170326	MB354	Q0	619960690841899008	19	9	ISI
20170326	MB354	Q0	619960606947414016	20	9	ISI
20170326	MB354	Q0	619960573384597504	21	9	ISI
20170326	MB354	Q0	619960162342830081	22	9	ISI
20170326	MB354	Q0	619960028104163328	23	9	ISI
20170326	MB354	Q0	619959772259983360	24	9	ISI
20170326	MB354	Q0	619959361230794752	25	9	ISI
20170326	MB354	Q0	619959352842006528	26	9	ISI
20170326	MB354	Q0	616318768252329984	27	9	ISI
20170326	MB354	Q0	616318747318468608	28	9	ISI
20170326	MB354	Q0	616318734727290880	29	9	ISI
20170326	MB354	Q0	616318659229843456	30	9	ISI
20170326	MB354	Q0	616318638262370308	31	9	ISI
20170326	MB354	Q0	616318579512844289	32	9	ISI
20170326	MB354	Q0	616318554376290305	33	9	ISI
20170326	MB354	Q0	616318512399691780	34	9	ISI
20170326	MB354	Q0	616318420162879488	35	9	ISI
20170326	MB354	Q0	616318336268374017	36	9	ISI
20170326	MB354	Q0	616318306916634624	37	9	ISI
20170326	MB354	Q0	616318281725669377	38	9	ISI
20170326	MB354	Q0	616318189455196160	39	9	ISI
20170326	MB354	Q0	616318130726535168	40	9	ISI
20170326	MB354	Q0	616318126548869120	41	9	ISI
20170326	MB354	Q0	616306164373057536	42	9	ISI
20170326	MB354	Q0	616306139224010754	43	9	ISI
20170326	MB354	Q0	616306084681265152	44	9	ISI
20170326	MB354	Q0	616306025956790272	45	9	ISI
20170326	MB354	Q0	616306021774917632	46	9	ISI
20170326	MB354	Q0	616306000816177152	47	9	ISI
20170326	MB354	Q0	616305904326197248	48	9	ISI
20170326	MB354	Q0	616305711392419840	49	9	ISI
20170326	MB354	Q0	616305627510517760	50	9	ISI
20170326	MB354	Q0	616305577174528000	51	9	ISI
20170326	MB354	Q0	616305501706563584	52	9	ISI
20170326	MB354	Q0	616305325537382400	53	9	ISI
20170326	MB354	Q0	616305270986305537	54	9	ISI
20170326	MB354	Q0	619961093495123968	55	8	ISI
20170326	MB354	Q0	619961085085401088	56	8	ISI
20170326	MB354	Q0	619961064105467904	57	8	ISI
20170326	MB354	Q0	619961055716986880	58	8	ISI
20170326	MB354	Q0	619961051539484673	59	8	ISI
20170326	MB354	Q0	619960963471577088	60	8	ISI
20170326	MB354	Q0	619960858588880897	61	8	ISI
20170326	MB354	Q0	619960799889461248	62	8	ISI
20170326	MB354	Q0	619960799881265152	63	8	ISI
20170326	MB354	Q0	619960778905518080	64	8	ISI
20170326	MB354	Q0	619960715978248192	65	8	ISI
20170326	MB354	Q0	619960690812563456	66	8	ISI
20170326	MB354	Q0	619960682419757056	67	8	ISI
20170326	MB354	Q0	619960648861024256	68	8	ISI
20170326	MB354	Q0	619960573393022976	69	8	ISI
20170326	MB354	Q0	619960548210380800	70	8	ISI
20170326	MB354	Q0	619960518846087168	71	8	ISI
20170326	MB354	Q0	619960439162671104	72	8	ISI
20170326	MB354	Q0	619960418207952896	73	8	ISI
20170326	MB354	Q0	619960418203750400	74	8	ISI
20170326	MB354	Q0	619960401426419713	75	8	ISI
20170326	MB354	Q0	619960401418063872	76	8	ISI
20170326	MB354	Q0	619960401409675264	77	8	ISI
20170326	MB354	Q0	619960401405460481	78	8	ISI
20170326	MB354	Q0	619960401405460480	79	8	ISI
20170326	MB354	Q0	619960388835094528	80	8	ISI
20170326	MB354	Q0	619960296564748290	81	8	ISI
20170326	MB354	Q0	619960258790821888	82	8	ISI
20170326	MB354	Q0	619960246212128768	83	8	ISI
20170326	MB354	Q0	619960246207799296	84	8	ISI
20170326	MB354	Q0	619960200091582464	85	8	ISI
20170326	MB354	Q0	619960191686062081	86	8	ISI
20170326	MB354	Q0	619960174908977152	87	8	ISI
20170326	MB354	Q0	619960162355273728	88	8	ISI
20170326	MB354	Q0	619960153937444864	89	8	ISI
20170326	MB354	Q0	619960145582362624	90	8	ISI
20170326	MB354	Q0	619960070068113408	91	8	ISI
20170326	MB354	Q0	619960057493458944	92	8	ISI
20170326	MB354	Q0	619960044914933760	93	8	ISI
20170326	MB354	Q0	619960044902178816	94	8	ISI
20170326	MB354	Q0	619960011364696064	95	8	ISI
20170326	MB354	Q0	619959998777565184	96	8	ISI
20170326	MB354	Q0	619959994583281664	97	8	ISI
20170326	MB354	Q0	619959952631730177	98	8	ISI
20170326	MB354	Q0	619959893903196160	99	8	ISI
20170326	MB354	Q0	619959843575726081	100	8	ISI
20170326	MB416	Q0	619961001207660544	1	13	ISI
20170326	MB416	Q0	619959944226304000	2	12	ISI
20170326	MB416	Q0	616306168592338944	3	12	ISI
20170326	MB416	Q0	616306005006241792	4	12	ISI
20170326	MB416	Q0	619961051539484673	5	11	ISI
20170326	MB416	Q0	619960825026060288	6	11	ISI
20170326	MB416	Q0	619960648861024256	7	11	ISI
20170326	MB416	Q0	619960028104163328	8	11	ISI
20170326	MB416	Q0	616318738929860608	9	11	ISI
20170326	MB416	Q0	616318655027146752	10	11	ISI
20170326	MB416	Q0	616318554376290305	11	11	ISI
20170326	MB416	Q0	616318420154454016	12	11	ISI
20170326	MB416	Q0	616305711392419840	13	11	ISI
20170326	MB416	Q0	616305421993689088	14	11	ISI
20170326	MB416	Q0	619961068295692288	15	10	ISI
20170326	MB416	Q0	619961064105467904	16	10	ISI
20170326	MB416	Q0	619960854419652608	17	10	ISI
20170326	MB416	Q0	619960774719631361	18	10	ISI
20170326	MB416	Q0	619960753756344321	19	10	ISI
20170326	MB416	Q0	619960279770644480	20	10	ISI
20170326	MB416	Q0	619960208476012545	21	10	ISI
20170326	MB416	Q0	619960141383892992	22	10	ISI
20170326	MB416	Q0	619959994583281664	23	10	ISI
20170326	MB416	Q0	619959860344459264	24	10	ISI
20170326	MB416	Q0	619959772259983360	25	10	ISI
20170326	MB416	Q0	619959680010338304	26	10	ISI
20170326	MB416	Q0	619959470282510336	27	10	ISI
20170326	MB416	Q0	619959361218048000	28	10	ISI
20170326	MB416	Q0	616318676002861056	29	10	ISI
20170326	MB416	Q0	616318403368849408	30	10	ISI
20170326	MB416	Q0	616318348834533376	31	10	ISI
20170326	MB416	Q0	616318327888154624	32	10	ISI
20170326	MB416	Q0	616318315301072897	33	10	ISI
20170326	MB416	Q0	616318227208081409	34	10	ISI
20170326	MB416	Q0	616318210422476800	35	10	ISI
20170326	MB416	Q0	616306139236593664	36	10	ISI
20170326	MB416	Q0	616306063709732864	37	10	ISI
20170326	MB416	Q0	616306055341981696	38	10	ISI
20170326	MB416	Q0	616306051147657216	39	10	ISI
20170326	MB416	Q0	616305942083280897	40	10	ISI
20170326	MB416	Q0	616305891764076544	41	10	ISI
20170326	MB416	Q0	616305833031376896	42	10	ISI
20170326	MB416	Q0	616305757542219776	43	10	ISI
20170326	MB416	Q0	616305719801819136	44	10	ISI
20170326	MB416	Q0	616305635911671808	45	10	ISI
20170326	MB416	Q0	616305627527254016	46	10	ISI
20170326	MB416	Q0	616305627510517760	47	10	ISI
20170326	MB416	Q0	616305480705646592	48	10	ISI
20170326	MB416	Q0	616305367459479552	49	10	ISI
20170326	MB416	Q0	616305329723211776	50	10	ISI
20170326	MB416	Q0	616305325524799488	51	10	ISI
20170326	MB416	Q0	616305300375760896	52	10	ISI
20170326	MB416	Q0	616305279374725121	53	10	ISI
20170326	MB416	Q0	619961085093777408	54	9	ISI
20170326	MB416	Q0	619961059927986176	55	9	ISI
20170326	MB416	Q0	619960971843534848	56	9	ISI
20170326	MB416	Q0	619960917300781056	57	9	ISI
20170326	MB416	Q0	619960854381989888	58	9	ISI
20170326	MB416	Q0	619960837609009152	59	9	ISI
20170326	MB416	Q0	619960778905518080	60	9	ISI
20170326	MB416	Q0	619960766314225664	61	9	ISI
20170326	MB416	Q0	619960619538755584	62	9	ISI
20170326	MB416	Q0	619960606947414016	63	9	ISI
20170326	MB416	Q0	619960548214632449	64	9	ISI
20170326	MB416	Q0	619960518846087168	65	9	ISI
20170326	MB416	Q0	619960439158411265	66	9	ISI
20170326	MB416	Q0	619960401426419713	67	9	ISI
20170326	MB416	Q0	619960401418063872	68	9	ISI
20170326	MB416	Q0	619960401409675264	69	9	ISI
20170326	MB416	Q0	619960401405460481	70	9	ISI
20170326	MB416	Q0	619960401405460480	71	9	ISI
20170326	MB416	Q0	619960384640917505	72	9	ISI
20170326	MB416	Q0	619960338516062208	73	9	ISI
20170326	MB416	Q0	619960300742139904	74	9	ISI
20170326	MB416	Q0	619960166537121793	75	9	ISI
20170326	MB416	Q0	619960145582362624	76	9	ISI
20170326	MB416	Q0	619960044906397696	77	9	ISI
20170326	MB416	Q0	619960032336158721	78	9	ISI
20170326	MB416	Q0	619959981970866176	79	9	ISI
20170326	MB416	Q0	619959952631730177	80	9	ISI
20170326	MB416	Q0	619959906506944512	81	9	ISI
20170326	MB416	Q0	619959893919985664	82	9	ISI
20170326	MB416	Q0	619959860369715200	83	9	ISI
20170326	MB416	Q0	619959835182796800	84	9	ISI
20170326	MB416	Q0	619959810029711360	85	9	ISI
20170326	MB416	Q0	619959780640190464	86	9	ISI
20170326	MB416	Q0	619959755512135680	87	9	ISI
20170326	MB416	Q0	619959742920835072	88	9	ISI
20170326	MB416	Q0	619959738713804800	89	9	ISI
20170326	MB416	Q0	619959579351379969	90	9	ISI
20170326	MB416	Q0	619959575119138816	91	9	ISI
20170326	MB416	Q0	619959499638509568	92	9	ISI
20170326	MB416	Q0	619959474472796161	93	9	ISI
20170326	MB416	Q0	619959440901545984	94	9	ISI
20170326	MB416	Q0	619959386392367104	95	9	ISI
20170326	MB416	Q0	619959369627668480	96	9	ISI
20170326	MB416	Q0	619959361213964288	97	9	ISI
20170326	MB416	Q0	619959352842006528	98	9	ISI
20170326	MB416	Q0	619959352833634304	99	9	ISI
20170326	MB416	Q0	619959348639436801	100	9	ISI
20170326	MB353	Q0	619961001207660544	1	8	ISI
20170326	MB353	Q0	616318831204675584	2	8	ISI
20170326	MB353	Q0	616318206240780288	3	8	ISI
20170326	MB353	Q0	616306000811962368	4	8	ISI
20170326	MB353	Q0	616305870805303296	5	8	ISI
20170326	MB353	Q0	619960153937444864	6	7	ISI
20170326	MB353	Q0	619960070055571456	7	7	ISI
20170326	MB353	Q0	619960015542222848	8	7	ISI
20170326	MB353	Q0	619959738697183232	9	7	ISI
20170326	MB353	Q0	616318659221422080	10	7	ISI
20170326	MB353	Q0	616318382380593153	11	7	ISI
20170326	MB353	Q0	616318344644415488	12	7	ISI
20170326	MB353	Q0	616306067933405184	13	7	ISI
20170326	MB353	Q0	616305552029696000	14	7	ISI
